aggregator, node_id: 2, sample: 56.952, missed_samples: 0 , time: 70546669 #
aggregator, node_id: 2, sample: 18.120, missed_samples: 0 , time: 1873333835 #
aggregator, node_id: 2, sample: 42.476, missed_samples: 0 , time: 1878349477 #
aggregator, node_id: 2, sample: 64.498, missed_samples: 0 , time: 1883662018 #
aggregator, node_id: 2, sample: 49.345, missed_samples: 0 , time: 1888169697 #
aggregator, node_id: 2, sample: 69.440, missed_samples: 0 , time: 1892154081 #
aggregator, node_id: 2, sample: 41.174, missed_samples: 0 , time: 1897903638 #
aggregator, node_id: 2, sample: 57.980, missed_samples: 0 , time: 1902997986 #
aggregator, node_id: 2, sample: 34.985, missed_samples: 0 , time: 1907880704 #
aggregator, node_id: 2, sample: 67.041, missed_samples: 0 , time: 1913643684 #
aggregator, node_id: 2, sample: 48.199, missed_samples: 1 , time: 1918982340 #
aggregator, node_id: 2, sample: 50.346, missed_samples: 0 , time: 1923716598 #
aggregator, node_id: 2, sample: 43.633, missed_samples: 0 , time: 1929560355 #
aggregator, node_id: 2, sample: 41.790, missed_samples: 0 , time: 1933794654 #
aggregator, node_id: 2, sample: 31.724, missed_samples: 0 , time: 1938154650 #
aggregator, node_id: 2, sample: 30.067, missed_samples: 0 , time: 1943513788 #
aggregator, node_id: 2, sample: 58.931, missed_samples: 0 , time: 1948154534 #
aggregator, node_id: 2, sample: 50.395, missed_samples: 0 , time: 1953631091 #
aggregator, node_id: 2, sample: 48.010, missed_samples: 0 , time: 1958497811 #
aggregator, node_id: 2, sample: 59.968, missed_samples: 0 , time: 1963036918 #
aggregator, node_id: 2, sample: 52.313, missed_samples: 0 , time: 1968076042 #
aggregator, node_id: 2, sample: 34.384, missed_samples: 0 , time: 1973568110 #
aggregator, node_id: 2, sample: 40.709, missed_samples: 0 , time: 1979068224 #
aggregator, node_id: 2, sample: 43.711, missed_samples: 0 , time: 1983740191 #
aggregator, node_id: 2, sample: 55.026, missed_samples: 0 , time: 1988260745 #
aggregator, node_id: 2, sample: 66.019, missed_samples: 0 , time: 1993069869 #
aggregator, node_id: 2, sample: 38.524, missed_samples: 1 , time: 1998893193 #
aggregator, node_id: 2, sample: 22.094, missed_samples: 0 , time: 2004736232 #
aggregator, node_id: 2, sample: 31.460, missed_samples: 0 , time: 2009143129 #
aggregator, node_id: 2, sample: 30.006, missed_samples: 0 , time: 2013596113 #
aggregator, node_id: 2, sample: 61.223, missed_samples: 0 , time: 2018643067 #
aggregator, node_id: 2, sample: 46.570, missed_samples: 0 , time: 2024193294 #
aggregator, node_id: 2, sample: 36.353, missed_samples: 0 , time: 2029450876 #
aggregator, node_id: 2, sample: 43.328, missed_samples: 0 , time: 2034400906 #
aggregator, node_id: 2, sample: 39.038, missed_samples: 0 , time: 2039818249 #
aggregator, node_id: 2, sample: 27.740, missed_samples: 0 , time: 2045002465 #
aggregator, node_id: 2, sample: 56.081, missed_samples: 0 , time: 2049638346 #
aggregator, node_id: 2, sample: 42.425, missed_samples: 0 , time: 2054583875 #
aggregator, node_id: 2, sample: 51.527, missed_samples: 0 , time: 2059201007 #
aggregator, node_id: 2, sample: 38.570, missed_samples: 0 , time: 2063794723 #
aggregator, node_id: 2, sample: 60.142, missed_samples: 0 , time: 2068650873 #
aggregator, node_id: 2, sample: 78.975, missed_samples: 0 , time: 2074111900 #
aggregator, node_id: 2, sample: 60.539, missed_samples: 0 , time: 2078593318 #
aggregator, node_id: 2, sample: 57.582, missed_samples: 0 , time: 2083705567 #
aggregator, node_id: 2, sample: 75.912, missed_samples: 0 , time: 2089620649 #
aggregator, node_id: 2, sample: 62.684, missed_samples: 0 , time: 2094783691 #
aggregator, node_id: 2, sample: 68.263, missed_samples: 0 , time: 2099546490 #
aggregator, node_id: 2, sample: 72.550, missed_samples: 0 , time: 2104325956 #
aggregator, node_id: 2, sample: 66.861, missed_samples: 0 , time: 2108693161 #
aggregator, node_id: 2, sample: 512.366, missed_samples: 0 , time: 2114060602 #
aggregator, node_id: 2, sample: 1055.392, missed_samples: 0 , time: 2119847000 #
aggregator, node_id: 2, sample: -314.65140, missed_samples: 0 , time: 2125435873 #
aggregator, node_id: 2, sample: -204.64713, missed_samples: 0 , time: 2130799948 #
aggregator, node_id: 2, sample: -71.65196, missed_samples: 0 , time: 2135893456 #
aggregator, node_id: 2, sample: -47.64685, missed_samples: 0 , time: 2141846585 #
aggregator, node_id: 2, sample: -40.64551, missed_samples: 0 , time: 2146932503 #
aggregator, node_id: 2, sample: 4.252, missed_samples: 0 , time: 2151588303 #
aggregator, node_id: 2, sample: 14.792, missed_samples: 0 , time: 2157260271 #
aggregator, node_id: 2, sample: 0.637, missed_samples: 0 , time: 2161884871 #
aggregator, node_id: 2, sample: 37.469, missed_samples: 0 , time: 2167119628 #
aggregator, node_id: 2, sample: 1.302, missed_samples: 0 , time: 2172009727 #
aggregator, node_id: 2, sample: 10.352, missed_samples: 0 , time: 2177326409 #
aggregator, node_id: 2, sample: 53.454, missed_samples: 0 , time: 2181857655 #
aggregator, node_id: 2, sample: 14.800, missed_samples: 0 , time: 2187248230 #
aggregator, node_id: 2, sample: 44.624, missed_samples: 0 , time: 2192451366 #
aggregator, node_id: 2, sample: 26.270, missed_samples: 0 , time: 2197967021 #
aggregator, node_id: 2, sample: -18.65275, missed_samples: 0 , time: 2202631517 #
aggregator, node_id: 2, sample: 9.691, missed_samples: 0 , time: 2207154366 #
aggregator, node_id: 2, sample: 76.601, missed_samples: 0 , time: 2211620635 #
aggregator, node_id: 2, sample: 33.602, missed_samples: 0 , time: 2217084130 #
aggregator, node_id: 2, sample: 9.434, missed_samples: 0 , time: 2222779429 #
aggregator, node_id: 2, sample: 52.819, missed_samples: 0 , time: 2227615424 #
aggregator, node_id: 2, sample: 30.758, missed_samples: 1 , time: 2233490435 #
aggregator, node_id: 2, sample: 59.157, missed_samples: 0 , time: 2238607611 #
aggregator, node_id: 2, sample: 12.875, missed_samples: 0 , time: 2244584204 #
aggregator, node_id: 2, sample: 2.449, missed_samples: 0 , time: 2249865481 #
aggregator, node_id: 2, sample: 40.475, missed_samples: 1 , time: 2259049749 #
aggregator, node_id: 2, sample: 40.531, missed_samples: 1 , time: 2264779019 #
aggregator, node_id: 2, sample: 35.676, missed_samples: 1 , time: 2273950890 #
aggregator, node_id: 2, sample: 88.821, missed_samples: 2 , time: 2283521567 #
aggregator, node_id: 2, sample: 53.320, missed_samples: 1 , time: 2289958802 #
aggregator, node_id: 2, sample: 29.174, missed_samples: 2 , time: 2299974313 #
aggregator, node_id: 2, sample: 15.443, missed_samples: 1 , time: 2308076501 #
aggregator, node_id: 2, sample: 22.442, missed_samples: 2 , time: 2318373012 #
aggregator, node_id: 2, sample: -1.65206, missed_samples: 1 , time: 2325373022 #
aggregator, node_id: 2, sample: 46.980, missed_samples: 1 , time: 2334167187 #
aggregator, node_id: 2, sample: 28.688, missed_samples: 0 , time: 2339964178 #
aggregator, node_id: 2, sample: 36.488, missed_samples: 1 , time: 2345537317 #
aggregator, node_id: 2, sample: 36.702, missed_samples: 2 , time: 2354466492 #
aggregator, node_id: 2, sample: 32.192, missed_samples: 1 , time: 2364318102 #
aggregator, node_id: 2, sample: 27.335, missed_samples: 0 , time: 2369622774 #
aggregator, node_id: 2, sample: 24.730, missed_samples: 1 , time: 2375224811 #
aggregator, node_id: 2, sample: 75.233, missed_samples: 1 , time: 2380771058 #
aggregator, node_id: 2, sample: 33.534, missed_samples: 2 , time: 2389744771 #
aggregator, node_id: 2, sample: 24.205, missed_samples: 2 , time: 2399193051 #
aggregator, node_id: 2, sample: 62.784, missed_samples: 1 , time: 2405057399 #
aggregator, node_id: 2, sample: 18.978, missed_samples: 1 , time: 2414182874 #
aggregator, node_id: 2, sample: 40.670, missed_samples: 1 , time: 2421700803 #
aggregator, node_id: 2, sample: 72.504, missed_samples: 1 , time: 2429037377 #
aggregator, node_id: 2, sample: 77.717, missed_samples: 2 , time: 2439193411 #
aggregator, node_id: 2, sample: 48.706, missed_samples: 2 , time: 2448513741 #
aggregator, node_id: 2, sample: 26.707, missed_samples: 2 , time: 2457943466 #
aggregator, node_id: 2, sample: 61.876, missed_samples: 2 , time: 2467396300 #
aggregator, node_id: 2, sample: 2.948, missed_samples: 1 , time: 2474951161 #
aggregator, node_id: 2, sample: 7.035, missed_samples: 1 , time: 2483505437 #
aggregator, node_id: 2, sample: 30.354, missed_samples: 1 , time: 2492334128 #
aggregator, node_id: 2, sample: 54.368, missed_samples: 2 , time: 2501170052 #
aggregator, node_id: 2, sample: 15.833, missed_samples: 2 , time: 2511498301 #
aggregator, node_id: 2, sample: 71.760, missed_samples: 1 , time: 2518536810 #
aggregator, node_id: 2, sample: 63.847, missed_samples: 2 , time: 2527338731 #
aggregator, node_id: 2, sample: 36.173, missed_samples: 2 , time: 2535888423 #
aggregator, node_id: 2, sample: 42.694, missed_samples: 2 , time: 2545154410 #
aggregator, node_id: 2, sample: 27.053, missed_samples: 2 , time: 2556482572 #
aggregator, node_id: 2, sample: 77.447, missed_samples: 2 , time: 2565412202 #
aggregator, node_id: 2, sample: 24.793, missed_samples: 2 , time: 2575170025 #
aggregator, node_id: 2, sample: 56.436, missed_samples: 1 , time: 2583154129 #
aggregator, node_id: 2, sample: 64.409, missed_samples: 1 , time: 2591021659 #
aggregator, node_id: 2, sample: 41.173, missed_samples: 1 , time: 2597232133 #
aggregator, node_id: 2, sample: 47.919, missed_samples: 1 , time: 2606362120 #
aggregator, node_id: 2, sample: 40.550, missed_samples: 2 , time: 2615826261 #
aggregator, node_id: 2, sample: 63.645, missed_samples: 1 , time: 2622380677 #
aggregator, node_id: 2, sample: 61.066, missed_samples: 1 , time: 2631412091 #
aggregator, node_id: 2, sample: 13.520, missed_samples: 1 , time: 2637935297 #
aggregator, node_id: 2, sample: 34.827, missed_samples: 2 , time: 2648818088 #
aggregator, node_id: 2, sample: 2.430, missed_samples: 1 , time: 2657302419 #
aggregator, node_id: 2, sample: 33.328, missed_samples: 1 , time: 2663052502 #
aggregator, node_id: 2, sample: 29.658, missed_samples: 2 , time: 2673013421 #
aggregator, node_id: 2, sample: 37.439, missed_samples: 1 , time: 2680901578 #
aggregator, node_id: 2, sample: 18.313, missed_samples: 2 , time: 2690732565 #
aggregator, node_id: 2, sample: 81.611, missed_samples: 2 , time: 2700620119 #
aggregator, node_id: 2, sample: 46.636, missed_samples: 2 , time: 2710513767 #
aggregator, node_id: 2, sample: 31.547, missed_samples: 2 , time: 2719901678 #
aggregator, node_id: 2, sample: 78.605, missed_samples: 2 , time: 2730130981 #
aggregator, node_id: 2, sample: 19.306, missed_samples: 1 , time: 2738854361 #
aggregator, node_id: 2, sample: 50.961, missed_samples: 2 , time: 2749068060 #
aggregator, node_id: 2, sample: 69.300, missed_samples: 2 , time: 2758099379 #
aggregator, node_id: 2, sample: 69.156, missed_samples: 2 , time: 2767284366 #
aggregator, node_id: 2, sample: 9.032, missed_samples: 2 , time: 2776052530 #
aggregator, node_id: 2, sample: 25.586, missed_samples: 1 , time: 2783526207 #
aggregator, node_id: 2, sample: 43.506, missed_samples: 2 , time: 2794560327 #
aggregator, node_id: 2, sample: 34.061, missed_samples: 1 , time: 2800396503 #
aggregator, node_id: 2, sample: 52.512, missed_samples: 1 , time: 2810279008 #
aggregator, node_id: 2, sample: 69.255, missed_samples: 1 , time: 2816401623 #
aggregator, node_id: 2, sample: 30.018, missed_samples: 2 , time: 2825576323 #
aggregator, node_id: 2, sample: 40.783, missed_samples: 1 , time: 2834060252 #
aggregator, node_id: 2, sample: 67.753, missed_samples: 2 , time: 2843864915 #
aggregator, node_id: 2, sample: 69.504, missed_samples: 2 , time: 2853794585 #
aggregator, node_id: 2, sample: 76.536, missed_samples: 1 , time: 2862221749 #
aggregator, node_id: 2, sample: 18.699, missed_samples: 2 , time: 2872573455 #
aggregator, node_id: 2, sample: 79.662, missed_samples: 1 , time: 2878474396 #
aggregator, node_id: 2, sample: -1.65186, missed_samples: 1 , time: 2886849912 #
aggregator, node_id: 2, sample: 66.211, missed_samples: 1 , time: 2894161811 #
aggregator, node_id: 2, sample: 41.615, missed_samples: 1 , time: 2902513896 #
aggregator, node_id: 2, sample: 35.272, missed_samples: 1 , time: 2909505454 #
aggregator, node_id: 2, sample: 72.054, missed_samples: 1 , time: 2917744709 #
aggregator, node_id: 2, sample: 64.903, missed_samples: 2 , time: 2926341357 #
aggregator, node_id: 2, sample: 58.795, missed_samples: 1 , time: 2932974723 #
aggregator, node_id: 2, sample: 38.080, missed_samples: 2 , time: 2944083955 #
aggregator, node_id: 2, sample: 27.079, missed_samples: 2 , time: 2954310630 #
aggregator, node_id: 2, sample: 52.422, missed_samples: 1 , time: 2960896130 #
aggregator, node_id: 2, sample: 29.473, missed_samples: 1 , time: 2970310811 #
aggregator, node_id: 2, sample: 41.838, missed_samples: 1 , time: 2976104381 #
aggregator, node_id: 2, sample: 69.753, missed_samples: 1 , time: 2982177811 #
aggregator, node_id: 2, sample: 63.624, missed_samples: 2 , time: 2991138766 #
aggregator, node_id: 2, sample: 72.427, missed_samples: 3 , time: 3006286765 #
aggregator, node_id: 2, sample: 30.447, missed_samples: 1 , time: 3011826414 #
aggregator, node_id: 2, sample: 32.591, missed_samples: 0 , time: 3017381008 #
aggregator, node_id: 2, sample: 59.039, missed_samples: 1 , time: 3022552200 #
aggregator, node_id: 2, sample: 52.266, missed_samples: 1 , time: 3028380417 #
aggregator, node_id: 2, sample: 9.017, missed_samples: 2 , time: 3037701081 #
aggregator, node_id: 2, sample: 38.869, missed_samples: 2 , time: 3047693064 #
aggregator, node_id: 2, sample: 40.152, missed_samples: 2 , time: 3058153898 #
aggregator, node_id: 2, sample: 49.591, missed_samples: 2 , time: 3068177545 #
aggregator, node_id: 2, sample: 14.891, missed_samples: 0 , time: 3074029061 #
aggregator, node_id: 2, sample: 16.579, missed_samples: 2 , time: 3082854309 #
aggregator, node_id: 2, sample: 70.274, missed_samples: 2 , time: 3094294691 #
aggregator, node_id: 2, sample: 13.589, missed_samples: 2 , time: 3104654551 #
aggregator, node_id: 2, sample: 27.567, missed_samples: 2 , time: 3114271062 #
aggregator, node_id: 2, sample: 80.376, missed_samples: 0 , time: 3119489935 #
aggregator, node_id: 2, sample: 50.789, missed_samples: 1 , time: 3125013516 #
aggregator, node_id: 2, sample: 64.285, missed_samples: 0 , time: 3129646318 #
aggregator, node_id: 2, sample: 93.276, missed_samples: 0 , time: 3134869636 #
aggregator, node_id: 2, sample: 90.886, missed_samples: 0 , time: 3140844088 #
aggregator, node_id: 2, sample: 60.554, missed_samples: 0 , time: 3146299463 #
aggregator, node_id: 2, sample: 56.151, missed_samples: 0 , time: 3152236815 #
aggregator, node_id: 2, sample: 41.582, missed_samples: 0 , time: 3157260282 #
aggregator, node_id: 2, sample: 90.694, missed_samples: 1 , time: 3162846160 #
aggregator, node_id: 2, sample: 64.474, missed_samples: 1 , time: 3168805133 #
aggregator, node_id: 2, sample: 30.558, missed_samples: 0 , time: 3172854012 #
aggregator, node_id: 2, sample: 45.622, missed_samples: 0 , time: 3177984864 #
aggregator, node_id: 2, sample: 26.216, missed_samples: 0 , time: 3183033691 #
aggregator, node_id: 2, sample: 22.795, missed_samples: 0 , time: 3188008328 #
aggregator, node_id: 2, sample: 45.934, missed_samples: 0 , time: 3193930114 #
aggregator, node_id: 2, sample: 68.163, missed_samples: 0 , time: 3198611815 #
aggregator, node_id: 2, sample: 79.769, missed_samples: 0 , time: 3203971202 #
aggregator, node_id: 2, sample: 28.929, missed_samples: 0 , time: 3208361947 #
aggregator, node_id: 2, sample: 72.844, missed_samples: 0 , time: 3213986813 #
aggregator, node_id: 2, sample: 64.433, missed_samples: 0 , time: 3218439940 #
aggregator, node_id: 2, sample: 65.066, missed_samples: 0 , time: 3224236768 #
aggregator, node_id: 2, sample: 10.562, missed_samples: 0 , time: 3229385257 #
aggregator, node_id: 2, sample: 81.163, missed_samples: 0 , time: 3233572866 #
aggregator, node_id: 2, sample: 81.362, missed_samples: 0 , time: 3238689941 #
aggregator, node_id: 2, sample: 62.130, missed_samples: 0 , time: 3244408703 #
aggregator, node_id: 2, sample: 58.966, missed_samples: 0 , time: 3249814767 #
aggregator, node_id: 2, sample: 42.124, missed_samples: 0 , time: 3254486844 #
aggregator, node_id: 2, sample: 51.435, missed_samples: 0 , time: 3259596216 #
aggregator, node_id: 2, sample: 59.405, missed_samples: 0 , time: 3264646293 #
aggregator, node_id: 2, sample: 76.300, missed_samples: 0 , time: 3270201038 #
aggregator, node_id: 2, sample: 37.772, missed_samples: 0 , time: 3275411946 #
aggregator, node_id: 2, sample: 52.330, missed_samples: 0 , time: 3281200960 #
aggregator, node_id: 2, sample: 19.303, missed_samples: 0 , time: 3285685344 #
aggregator, node_id: 2, sample: 66.814, missed_samples: 0 , time: 3290522771 #
aggregator, node_id: 2, sample: 45.667, missed_samples: 0 , time: 3294943171 #
aggregator, node_id: 2, sample: 80.089, missed_samples: 0 , time: 3300474274 #
aggregator, node_id: 2, sample: 19.112, missed_samples: 0 , time: 3304576026 #
aggregator, node_id: 2, sample: 55.712, missed_samples: 0 , time: 3309175146 #
aggregator, node_id: 2, sample: 31.998, missed_samples: 0 , time: 3314935807 #
aggregator, node_id: 2, sample: 87.545, missed_samples: 0 , time: 3320644114 #
aggregator, node_id: 2, sample: 48.542, missed_samples: 0 , time: 3326065825 #
aggregator, node_id: 2, sample: 40.497, missed_samples: 0 , time: 3331216841 #
aggregator, node_id: 2, sample: 59.588, missed_samples: 0 , time: 3336334171 #
aggregator, node_id: 2, sample: 80.779, missed_samples: 0 , time: 3340857719 #
aggregator, node_id: 2, sample: 37.805, missed_samples: 0 , time: 3346177479 #
aggregator, node_id: 2, sample: 35.546, missed_samples: 0 , time: 3351498293 #
